AreaType,AQI,PM2.5,PM10,NO2,SO2,CO,O3,TrafficDensity,RoadDistance,DustIndex,Temperature,Humidity,Rainfall,WindSpeed,Sunlight,SoilType,SoilPH,Drainage,SpaceType,AreaSize,MaintenanceLevel,WateringPreference,Purpose,RecommendedPlant
Urban,63,36.78,27.32,7.16,2.33,129.16,37.5,High,35,57,32,40,16,0,Full Shade,Sandy,6.7,Moderate,Indoor,Medium,Medium,Regular,Shade,Mango
Rural,72,27.01,41.6,2.0,4.5,167.38,42.7,Low,78,22,32,54,261,14,Full Sun,Loamy,6.9,Poor,Outdoor,Medium,Medium,Rare,Air Purification,Banyan
Rural,81,26.83,33.24,11.93,0.58,132.89,49.52,Low,96,14,28,25,145,14,Full Sun,Loamy,6.8,Moderate,Outdoor,Large,High,Frequent,Decoration,Peepal
Rural,51,16.58,26.17,10.18,5.09,109.79,39.55,Low,72,35,28,47,212,14,Full Sun,Loamy,7.6,Moderate,Outdoor,Large,High,Regular,Shade,Gulmohar
Rural,93,26.9,39.04,11.16,5.32,150.96,42.82,Medium,49,47,25,49,0,1,Partial Shade,Loamy,6.4,Moderate,Indoor,Large,High,Frequent,Shade,Ashoka
Rural,86,33.07,46.41,11.29,4.01,112.98,40.1,Low,38,30,25,69,147,11,Full Sun,Clay,7.1,Moderate,Balcony,Medium,Low,Frequent,Air Purification,Ashoka
Urban,103,33.02,42.18,8.66,2.96,160.39,44.32,High,41,85,27,57,168,3,Full Shade,Clay,7.3,Poor,Indoor,Medium,Medium,Frequent,Decoration,Neem
Residential,64,26.23,25.11,7.28,0.73,120.01,39.89,High,17,75,26,65,95,4,Partial Shade,Loamy,7.1,Moderate,Balcony,Large,Low,Rare,Air Purification,Guava
Residential,84,24.12,31.02,12.25,4.33,136.51,43.53,Low,64,39,24,64,193,0,Partial Shade,Sandy,6.7,Good,Indoor,Small,High,Frequent,Air Purification,Arjun
Rural,42,13.06,15.0,2.0,4.34,91.71,34.73,High,21,68,28,70,160,1,Partial Shade,Clay,7.2,Moderate,Balcony,Medium,Medium,Regular,Decoration,Neem
Urban,80,30.99,46.11,5.11,3.76,129.9,34.34,Medium,45,62,32,35,0,0,Full Sun,Loamy,7.0,Moderate,Balcony,Small,Low,Rare,Decoration,Mango
Rural,76,26.33,33.06,3.14,4.04,155.45,37.27,Low,53,30,31,67,239,14,Full Sun,Clay,7.9,Moderate,Outdoor,Medium,Medium,Regular,Shade,Guava
Residential,67,12.59,24.53,14.77,3.81,110.78,46.04,Medium,71,60,28,62,217,7,Full Sun,Loamy,6.8,Good,Outdoor,Large,High,Regular,Air Purification,Peepal
Urban,83,29.3,25.49,8.36,3.56,129.63,42.84,Medium,30,59,34,40,0,6,Partial Shade,Clay,7.4,Good,Indoor,Medium,Medium,Regular,Shade,Arjun
Residential,68,19.63,30.4,13.87,3.59,131.51,38.48,High,5,63,40,95,335,9,Full Sun,Loamy,6.3,Good,Outdoor,Large,Medium,Rare,Shade,Guava
Urban,118,48.03,46.99,12.32,6.64,174.38,46.67,High,33,69,32,48,0,3,Partial Shade,Loamy,5.5,Good,Indoor,Medium,Medium,Regular,Decoration,Ashoka
Residential,56,26.31,19.44,14.22,3.34,114.78,41.98,Medium,57,57,27,95,227,6,Full Shade,Loamy,5.7,Good,Outdoor,Medium,Low,Regular,Shade,Ashoka
Residential,85,16.35,33.51,14.58,3.56,134.14,51.04,Low,63,19,19,46,50,9,Full Sun,Loamy,6.8,Good,Outdoor,Medium,Medium,Frequent,Decoration,Jamun
Rural,62,27.27,31.01,4.84,1.46,93.79,40.06,High,39,63,25,69,182,10,Partial Shade,Loamy,6.2,Moderate,Outdoor,Medium,Medium,Regular,Edible,Arjun
Residential,63,25.13,21.17,8.12,3.93,92.9,29.98,Low,91,33,32,50,73,0,Partial Shade,Loamy,6.4,Good,Indoor,Medium,Low,Regular,Air Purification,Gulmohar
Urban,84,20.82,36.83,5.54,3.45,139.96,51.03,Medium,63,71,30,61,75,4,Full Sun,Clay,6.9,Moderate,Indoor,Small,Medium,Frequent,Decoration,Jamun
Urban,81,34.0,45.1,11.94,3.39,121.61,30.42,High,21,90,32,53,23,8,Partial Shade,Sandy,5.7,Good,Balcony,Small,Low,Regular,Decoration,Arjun
Residential,73,18.41,30.23,12.88,3.83,129.3,40.99,Medium,45,73,30,78,119,5,Partial Shade,Clay,7.0,Moderate,Balcony,Small,Medium,Regular,Decoration,Guava
Residential,93,39.56,34.55,17.89,3.63,144.35,45.77,Medium,31,55,26,52,248,4,Partial Shade,Loamy,6.6,Good,Balcony,Medium,Low,Rare,Edible,Arjun
Residential,69,20.89,41.42,13.72,3.45,147.14,49.68,Medium,49,50,29,49,0,17,Full Sun,Loamy,6.1,Good,Outdoor,Medium,Medium,Rare,Edible,Ashoka
Residential,95,24.24,43.2,12.28,3.94,138.59,55.57,Medium,88,36,32,41,0,7,Partial Shade,Clay,6.5,Good,Balcony,Medium,Low,Rare,Decoration,Gulmohar
Urban,81,41.45,36.62,10.7,2.71,144.06,59.47,High,29,79,29,61,51,3,Partial Shade,Sandy,6.8,Good,Indoor,Large,Low,Regular,Edible,Banyan
Rural,86,21.1,44.29,8.75,4.71,115.26,37.18,Low,99,53,29,49,184,12,Full Sun,Loamy,6.3,Good,Outdoor,Large,Medium,Regular,Decoration,Karanj
Rural,81,23.89,37.33,16.58,0.5,142.04,49.9,Low,66,14,28,64,226,5,Partial Shade,Sandy,6.0,Good,Balcony,Large,Low,Rare,Shade,Guava
Urban,90,28.04,42.36,6.64,4.38,154.55,49.4,High,24,69,28,74,178,9,Partial Shade,Clay,7.7,Moderate,Indoor,Small,Medium,Frequent,Air Purification,Arjun
Rural,88,28.31,28.39,5.77,1.91,157.81,42.49,Medium,36,39,29,75,171,13,Partial Shade,Loamy,7.1,Good,Outdoor,Medium,Medium,Frequent,Decoration,Guava
Residential,82,33.25,31.72,4.99,4.99,125.23,41.61,Medium,67,52,30,63,107,14,Partial Shade,Loamy,6.1,Poor,Outdoor,Large,High,Rare,Edible,Gulmohar
Residential,96,34.03,59.22,14.94,0.93,161.85,59.15,Low,72,34,28,77,343,6,Partial Shade,Clay,6.5,Moderate,Balcony,Medium,Low,Regular,Air Purification,Arjun
Residential,82,35.09,30.12,13.23,2.46,159.82,43.7,Medium,60,75,28,70,220,8,Full Shade,Loamy,6.8,Moderate,Outdoor,Medium,Low,Rare,Edible,Neem
Residential,66,26.01,32.27,9.72,3.38,109.37,32.02,Medium,60,73,32,87,238,7,Partial Shade,Sandy,6.7,Good,Balcony,Medium,High,Frequent,Air Purification,Neem
Rural,56,10.44,41.46,8.29,2.27,112.64,44.04,Medium,83,77,32,63,164,10,Full Sun,Sandy,5.6,Good,Outdoor,Medium,Low,Frequent,Air Purification,Banyan
Residential,43,19.49,27.55,2.0,1.02,104.41,37.48,High,33,81,15,55,170,20,Full Shade,Sandy,6.3,Good,Outdoor,Medium,High,Frequent,Air Purification,Ashoka
Rural,127,45.31,59.66,14.52,6.26,166.57,60.4,Medium,19,45,25,67,164,18,Full Sun,Sandy,5.8,Good,Outdoor,Medium,Low,Frequent,Air Purification,Karanj
Urban,37,10.46,15.0,10.26,0.5,85.64,21.69,High,7,86,30,72,241,8,Full Sun,Clay,6.7,Poor,Balcony,Medium,Medium,Regular,Decoration,Arjun
Urban,104,48.76,42.69,7.03,4.07,144.26,36.37,High,28,97,40,53,202,6,Partial Shade,Clay,6.8,Good,Indoor,Medium,Medium,Frequent,Air Purification,Jamun
Residential,53,23.14,23.79,2.0,1.45,109.8,50.95,Medium,54,71,30,64,196,5,Partial Shade,Loamy,6.6,Good,Balcony,Medium,Medium,Rare,Air Purification,Mango
Urban,106,42.63,51.22,12.79,5.13,143.81,49.83,Low,91,38,40,36,0,0,Partial Shade,Loamy,7.1,Good,Indoor,Small,Medium,Rare,Air Purification,Ashoka
Rural,25,16.11,24.68,7.31,0.68,70.0,40.41,Medium,55,57,24,87,317,12,Full Sun,Loamy,6.3,Good,Outdoor,Large,High,Frequent,Shade,Guava
Rural,68,21.92,33.5,11.38,2.85,153.93,42.72,Low,67,42,33,95,348,7,Full Sun,Clay,7.7,Good,Outdoor,Large,High,Regular,Shade,Guava
Residential,109,41.77,45.21,16.65,3.61,168.07,57.89,High,10,76,33,71,138,0,Partial Shade,Sandy,6.0,Good,Indoor,Medium,Medium,Frequent,Air Purification,Jamun
Residential,103,37.89,46.49,11.91,3.79,134.12,41.88,High,12,52,27,70,275,6,Partial Shade,Sandy,5.9,Good,Balcony,Large,Medium,Frequent,Air Purification,Banyan
Residential,81,25.39,42.19,2.66,3.45,110.56,57.82,High,5,69,34,29,154,9,Full Sun,Loamy,6.1,Moderate,Balcony,Large,Low,Rare,Edible,Karanj
Urban,29,8.0,18.87,6.67,1.73,70.0,26.99,High,7,85,26,81,215,0,Full Shade,Clay,6.8,Poor,Indoor,Small,Medium,Regular,Shade,Mango
Urban,60,21.95,27.21,12.15,2.51,94.59,37.73,High,35,100,34,76,261,2,Full Sun,Sandy,6.0,Good,Indoor,Small,Low,Rare,Decoration,Neem
Urban,106,40.5,39.56,9.05,2.93,133.13,57.72,High,36,92,28,62,134,9,Partial Shade,Clay,6.7,Moderate,Balcony,Medium,Medium,Regular,Shade,Gulmohar
Residential,66,23.88,40.34,7.39,3.13,117.13,31.51,Medium,39,52,36,55,144,14,Full Sun,Clay,7.1,Moderate,Outdoor,Large,Medium,Regular,Decoration,Guava
Residential,88,29.95,38.87,2.0,1.67,134.44,57.52,High,32,74,33,75,243,14,Full Sun,Sandy,6.5,Good,Balcony,Medium,Medium,Rare,Edible,Neem
Residential,86,30.54,42.08,8.62,3.94,112.23,37.57,Medium,17,51,24,67,169,8,Partial Shade,Loamy,6.8,Good,Outdoor,Large,Medium,Regular,Decoration,Ashoka
Residential,43,14.47,16.65,12.26,2.07,110.45,33.77,Medium,31,55,32,41,37,1,Full Shade,Sandy,6.4,Good,Indoor,Small,Medium,Regular,Air Purification,Mango
Residential,86,39.68,34.5,7.96,0.5,112.5,46.66,Low,45,32,31,75,119,17,Partial Shade,Loamy,7.0,Moderate,Balcony,Small,High,Frequent,Air Purification,Jamun
Residential,82,30.68,42.42,5.16,3.55,146.69,54.43,Medium,31,60,24,55,48,10,Full Sun,Sandy,6.3,Good,Outdoor,Large,Medium,Frequent,Shade,Peepal
Rural,84,26.8,29.15,17.4,5.87,117.65,33.9,Medium,43,52,24,80,290,0,Full Sun,Sandy,6.1,Moderate,Outdoor,Medium,Low,Regular,Air Purification,Jamun
Urban,61,11.28,20.31,9.95,2.48,129.59,30.15,High,5,91,25,74,95,1,Partial Shade,Loamy,7.0,Poor,Indoor,Small,Medium,Regular,Decoration,Guava
Urban,43,15.01,34.13,7.77,2.36,82.68,33.95,Medium,34,51,24,62,98,1,Partial Shade,Sandy,6.2,Good,Indoor,Small,Medium,Regular,Edible,Jamun
Residential,70,21.64,40.01,8.92,1.83,108.25,26.27,Medium,33,59,23,74,150,2,Partial Shade,Loamy,7.2,Good,Indoor,Medium,Medium,Regular,Shade,Ashoka
Residential,90,28.02,45.13,7.4,7.06,163.23,32.82,Low,67,31,26,82,119,2,Full Sun,Loamy,6.1,Moderate,Indoor,Small,Low,Regular,Air Purification,Gulmohar
Urban,80,34.06,29.02,8.15,6.57,109.99,37.09,High,44,87,31,70,176,6,Full Sun,Loamy,6.3,Good,Balcony,Small,High,Frequent,Edible,Mango
Rural,74,26.9,36.85,15.31,5.62,146.21,41.06,Low,75,44,31,25,52,18,Full Sun,Clay,6.5,Moderate,Outdoor,Small,Medium,Regular,Decoration,Guava
Residential,97,23.92,44.15,7.98,6.86,141.33,38.18,Medium,38,40,29,44,0,0,Partial Shade,Clay,7.5,Poor,Indoor,Small,Medium,Frequent,Edible,Jamun
Urban,73,29.8,31.12,14.03,1.67,109.34,44.08,Medium,66,56,35,48,103,10,Full Sun,Loamy,7.5,Good,Outdoor,Large,Low,Rare,Decoration,Jamun
Residential,75,17.26,34.78,10.15,1.15,128.24,47.46,Medium,26,45,31,70,239,9,Full Shade,Loamy,5.9,Good,Balcony,Large,Medium,Regular,Decoration,Guava
Urban,75,30.91,24.05,10.17,7.31,134.04,30.72,Low,71,33,29,59,68,1,Partial Shade,Sandy,6.0,Good,Indoor,Large,High,Frequent,Edible,Arjun
Residential,109,35.12,33.23,5.13,3.83,138.59,58.58,High,23,95,25,69,158,0,Full Sun,Loamy,6.1,Moderate,Balcony,Medium,High,Frequent,Edible,Banyan
Rural,86,30.9,42.5,11.44,2.14,136.0,49.91,Low,81,51,27,87,121,14,Partial Shade,Clay,6.9,Poor,Outdoor,Large,High,Frequent,Shade,Ashoka
Urban,61,21.98,30.91,7.23,3.33,118.09,39.11,Low,58,37,30,51,61,0,Partial Shade,Loamy,6.4,Good,Indoor,Large,High,Frequent,Decoration,Guava
Urban,55,19.26,29.12,2.0,0.77,87.41,45.85,Medium,49,56,30,39,0,9,Full Sun,Loamy,6.9,Good,Outdoor,Medium,Medium,Regular,Air Purification,Banyan
Rural,116,41.54,58.88,12.61,4.68,179.08,60.88,Medium,78,56,36,43,140,8,Full Sun,Clay,6.7,Good,Outdoor,Large,Medium,Frequent,Edible,Peepal
Urban,75,27.24,39.59,7.05,1.81,139.62,43.27,Medium,66,56,35,48,103,10,Full Sun,Loamy,7.5,Good,Outdoor,Large,Low,Rare,Decoration,Peepal
Residential,87,41.93,52.42,10.89,4.77,142.77,45.86,Low,60,48,19,61,228,11,Full Sun,Clay,7.0,Poor,Outdoor,Large,High,Regular,Air Purification,Arjun
Residential,125,44.59,65.94,9.83,3.24,178.88,62.51,Low,82,46,26,88,224,8,Full Shade,Clay,7.0,Good,Balcony,Large,Medium,Rare,Air Purification,Guava
Residential,97,35.49,45.21,6.67,1.93,149.22,48.72,Medium,71,73,23,75,272,9,Full Sun,Loamy,6.7,Moderate,Outdoor,Large,Medium,Frequent,Edible,Ashoka
Residential,121,37.67,56.09,13.27,3.02,158.91,62.63,Low,57,32,25,52,101,12,Full Sun,Clay,6.9,Moderate,Outdoor,Large,Low,Regular,Decoration,Arjun
Urban,68,26.73,34.36,6.54,3.34,121.96,47.74,High,25,81,23,64,233,15,Partial Shade,Sandy,5.8,Moderate,Outdoor,Large,Low,Regular,Edible,Ashoka
Residential,115,33.81,40.03,11.0,3.32,194.27,57.14,Low,69,40,25,69,32,5,Partial Shade,Clay,7.5,Moderate,Balcony,Large,Medium,Rare,Decoration,Peepal
Rural,76,33.98,43.28,3.96,4.4,74.47,40.16,Low,68,35,32,82,251,1,Full Sun,Sandy,6.9,Good,Indoor,Small,Medium,Regular,Air Purification,Gulmohar
Residential,98,25.43,49.84,10.59,3.69,129.99,43.16,High,11,62,21,95,279,10,Partial Shade,Loamy,7.0,Good,Balcony,Medium,Medium,Regular,Edible,Neem
Rural,120,36.54,41.14,15.36,5.32,154.82,59.26,Medium,23,49,25,58,190,9,Full Sun,Loamy,7.0,Good,Outdoor,Small,High,Frequent,Shade,Gulmohar
Urban,65,13.68,43.7,8.95,1.33,99.21,48.94,High,29,97,31,38,2,7,Full Sun,Loamy,6.6,Poor,Outdoor,Large,Medium,Regular,Shade,Mango
Rural,72,28.28,30.81,7.01,2.71,102.63,46.48,Medium,26,47,32,69,148,10,Full Sun,Loamy,7.4,Moderate,Outdoor,Small,Medium,Regular,Edible,Mango
Rural,72,23.22,33.25,2.0,2.92,125.74,27.59,Low,92,41,24,30,104,8,Partial Shade,Loamy,6.8,Moderate,Outdoor,Large,High,Frequent,Air Purification,Peepal
Residential,99,38.79,44.43,7.5,2.56,170.81,57.3,Medium,20,54,31,65,177,14,Full Sun,Sandy,5.8,Moderate,Outdoor,Small,Low,Regular,Air Purification,Ashoka
Urban,61,16.28,28.25,4.51,1.88,106.35,33.89,High,11,81,34,66,147,0,Full Shade,Loamy,6.6,Good,Indoor,Small,Low,Regular,Decoration,Guava
Urban,102,38.85,66.0,14.54,4.46,180.82,53.17,High,5,72,29,79,133,0,Partial Shade,Sandy,6.0,Good,Indoor,Small,Medium,Regular,Decoration,Ashoka
Residential,49,21.65,22.49,9.62,0.5,135.03,27.7,Low,52,37,30,84,226,0,Partial Shade,Clay,6.9,Moderate,Indoor,Medium,Medium,Regular,Shade,Arjun
Residential,86,31.65,37.52,10.99,2.71,151.55,43.99,Low,81,14,40,50,111,12,Full Sun,Loamy,7.1,Good,Balcony,Small,Medium,Rare,Air Purification,Guava
Residential,57,21.0,28.1,5.74,2.32,101.63,20.33,Medium,53,56,35,95,218,11,Full Sun,Loamy,6.8,Moderate,Outdoor,Medium,High,Frequent,Decoration,Mango
Rural,105,37.47,41.31,16.66,2.01,130.24,49.21,Low,80,23,18,55,155,16,Partial Shade,Sandy,6.2,Good,Outdoor,Large,Medium,Regular,Air Purification,Karanj
Residential,89,25.91,43.71,12.53,0.5,143.09,39.11,Medium,66,65,37,44,133,12,Full Sun,Loamy,6.2,Good,Outdoor,Small,High,Regular,Shade,Neem
Residential,77,20.96,29.77,2.0,2.99,140.55,30.41,Medium,25,51,29,63,86,3,Partial Shade,Sandy,6.4,Good,Indoor,Small,Medium,Regular,Edible,Karanj
Rural,67,27.37,36.15,14.36,1.31,126.89,51.85,Medium,36,58,31,59,86,5,Full Sun,Sandy,6.5,Good,Outdoor,Medium,Low,Rare,Decoration,Gulmohar
Rural,53,17.28,17.92,6.12,0.5,134.72,32.69,Low,62,18,27,77,62,4,Partial Shade,Loamy,6.5,Good,Indoor,Small,Low,Frequent,Air Purification,Mango
Rural,92,35.08,37.94,14.04,2.3,184.31,60.14,Low,45,41,32,81,175,12,Full Sun,Loamy,7.0,Poor,Outdoor,Small,High,Frequent,Shade,Guava
Rural,65,32.76,23.26,9.73,3.12,136.38,37.42,Low,31,36,23,58,309,8,Partial Shade,Loamy,6.8,Good,Outdoor,Large,Low,Rare,Edible,Karanj
Residential,72,23.02,29.98,3.32,3.55,124.48,43.73,Medium,68,42,31,88,240,0,Full Shade,Clay,7.0,Moderate,Indoor,Medium,Low,Frequent,Decoration,Jamun
Rural,97,30.41,30.45,8.86,3.34,135.96,51.26,Low,77,47,24,36,125,10,Full Sun,Loamy,6.8,Good,Outdoor,Medium,Medium,Regular,Decoration,Neem
Residential,107,35.36,29.38,3.92,5.7,141.4,47.7,Medium,42,55,26,41,54,0,Partial Shade,Clay,6.7,Moderate,Indoor,Medium,Medium,Regular,Decoration,Mango
Rural,87,30.94,37.96,6.73,4.41,157.59,49.4,Low,43,23,29,61,35,0,Full Shade,Sandy,5.8,Good,Indoor,Medium,High,Frequent,Edible,Banyan
Residential,74,30.1,22.79,9.23,1.19,116.09,55.1,High,5,84,39,82,152,6,Full Sun,Loamy,6.8,Moderate,Indoor,Small,Medium,Regular,Edible,Ashoka
Residential,78,27.57,50.63,9.29,2.24,120.71,46.02,Medium,74,60,22,57,183,15,Full Sun,Sandy,5.8,Good,Outdoor,Large,Medium,Regular,Edible,Mango
Residential,42,28.33,18.77,3.1,0.5,86.03,29.11,Medium,28,60,27,79,290,8,Full Sun,Loamy,7.0,Moderate,Balcony,Small,Medium,Rare,Air Purification,Banyan
Rural,51,21.36,31.09,5.58,4.35,109.42,36.21,High,5,51,34,61,73,6,Full Sun,Clay,7.1,Moderate,Outdoor,Large,Low,Rare,Shade,Jamun
Rural,77,32.09,38.81,9.37,2.38,116.04,47.71,Low,65,24,23,74,319,9,Partial Shade,Sandy,6.2,Good,Outdoor,Medium,Medium,Frequent,Air Purification,Arjun
Urban,58,20.92,19.86,9.91,5.8,136.5,34.28,Low,75,46,28,82,274,8,Full Sun,Loamy,7.2,Moderate,Outdoor,Large,Low,Regular,Shade,Guava
Rural,42,21.93,18.27,3.27,1.37,71.3,29.26,Medium,28,46,29,68,164,16,Full Sun,Clay,7.2,Moderate,Outdoor,Large,Medium,Rare,Decoration,Jamun
Urban,110,37.07,56.13,11.3,3.79,185.05,50.75,High,19,71,28,25,0,0,Full Shade,Sandy,5.9,Good,Indoor,Medium,High,Frequent,Decoration,Peepal
Rural,94,29.15,48.88,5.44,4.47,128.61,50.52,Medium,60,44,21,37,89,17,Partial Shade,Loamy,6.4,Good,Outdoor,Medium,Medium,Frequent,Decoration,Karanj
Residential,92,37.79,49.57,5.41,6.22,118.96,56.1,Low,50,48,32,50,28,10,Full Sun,Clay,6.7,Moderate,Outdoor,Medium,Medium,Frequent,Decoration,Karanj
Rural,60,21.46,23.95,11.92,5.5,118.69,37.98,Low,83,37,21,56,224,7,Partial Shade,Loamy,6.8,Moderate,Balcony,Small,Medium,Regular,Air Purification,Gulmohar
Urban,75,28.22,40.17,14.87,3.05,137.5,46.1,Medium,90,67,28,60,141,10,Partial Shade,Loamy,6.4,Good,Outdoor,Medium,High,Regular,Decoration,Guava
Urban,85,35.94,34.86,10.47,3.22,139.93,47.99,Low,68,48,28,29,0,6,Partial Shade,Sandy,6.6,Moderate,Balcony,Small,Medium,Frequent,Decoration,Guava
Urban,68,25.27,40.65,6.82,1.94,123.72,24.21,Medium,49,68,36,80,150,0,Partial Shade,Sandy,6.3,Good,Indoor,Medium,Medium,Regular,Shade,Guava
Rural,95,32.45,51.74,8.67,6.44,153.09,46.51,Low,70,40,27,33,71,5,Full Sun,Sandy,6.3,Moderate,Outdoor,Medium,Low,Frequent,Shade,Arjun
Residential,60,18.59,18.21,12.28,3.6,111.04,22.31,Medium,52,54,30,46,129,4,Full Shade,Sandy,6.3,Good,Balcony,Medium,High,Regular,Air Purification,Jamun
Urban,90,38.07,44.01,2.0,2.56,125.87,39.66,High,34,94,30,36,158,12,Partial Shade,Sandy,5.8,Poor,Outdoor,Small,Medium,Regular,Shade,Banyan
Residential,115,37.9,43.54,21.45,5.66,144.97,42.47,High,5,67,24,53,198,5,Partial Shade,Loamy,6.8,Good,Balcony,Medium,Low,Rare,Shade,Neem
Rural,107,37.0,55.56,11.95,5.01,163.55,51.11,Low,59,10,27,72,219,11,Full Sun,Clay,6.3,Good,Outdoor,Large,Low,Regular,Air Purification,Ashoka
Urban,118,42.66,44.53,2.44,3.3,176.35,50.73,High,26,92,32,82,180,6,Full Sun,Clay,6.6,Poor,Indoor,Large,High,Regular,Shade,Karanj
Rural,84,31.42,41.86,19.4,2.53,150.3,45.99,Medium,50,25,28,42,92,12,Full Sun,Loamy,7.2,Poor,Outdoor,Large,Medium,Regular,Air Purification,Jamun
Urban,80,34.48,43.51,2.0,1.44,119.01,47.94,High,39,86,22,74,197,6,Full Sun,Clay,6.2,Moderate,Outdoor,Medium,Low,Rare,Shade,Ashoka
Urban,76,26.66,36.46,2.0,4.8,146.87,39.18,Medium,20,55,30,47,156,9,Full Sun,Loamy,6.9,Good,Outdoor,Medium,High,Regular,Shade,Arjun
Residential,50,26.76,31.89,2.91,1.48,136.22,29.3,Low,67,26,24,45,0,7,Partial Shade,Clay,6.9,Poor,Outdoor,Medium,Medium,Rare,Shade,Neem
Rural,60,20.31,31.55,6.77,0.77,111.07,37.12,Low,57,43,31,66,177,13,Full Shade,Sandy,6.3,Good,Outdoor,Medium,High,Frequent,Decoration,Neem
Urban,76,29.3,48.45,13.65,5.28,100.19,45.39,Medium,9,74,32,72,175,7,Full Sun,Sandy,6.1,Moderate,Outdoor,Large,Medium,Regular,Shade,Ashoka
Rural,73,24.99,25.85,7.19,3.46,103.52,34.47,Medium,49,21,24,60,142,14,Partial Shade,Clay,6.7,Moderate,Balcony,Small,Low,Rare,Air Purification,Gulmohar
Rural,107,49.87,45.87,8.41,0.77,146.37,45.85,Low,91,13,32,37,208,9,Full Sun,Sandy,6.1,Moderate,Outdoor,Large,Medium,Frequent,Shade,Gulmohar
Urban,117,38.51,37.78,11.3,5.36,129.9,61.94,Medium,92,66,36,74,140,3,Partial Shade,Clay,7.5,Good,Indoor,Medium,High,Regular,Shade,Karanj
Urban,76,25.52,33.55,7.59,0.5,129.09,47.62,Medium,5,60,32,40,0,12,Full Sun,Loamy,6.0,Moderate,Outdoor,Medium,Medium,Regular,Decoration,Peepal
Residential,104,37.01,38.18,17.12,2.68,160.97,58.4,Medium,61,60,29,45,157,8,Full Shade,Loamy,6.4,Moderate,Balcony,Medium,Low,Frequent,Decoration,Arjun
Rural,63,21.19,19.37,11.89,3.34,120.82,42.24,Low,59,30,24,61,215,10,Partial Shade,Loamy,7.6,Good,Outdoor,Large,Low,Regular,Air Purification,Guava
Residential,101,37.22,33.98,8.67,4.44,125.31,47.43,High,33,66,28,49,105,4,Partial Shade,Clay,7.0,Moderate,Indoor,Small,Low,Rare,Air Purification,Arjun
Rural,91,39.4,38.44,8.81,2.36,106.1,33.53,Low,100,25,28,64,400,7,Partial Shade,Clay,8.2,Moderate,Outdoor,Medium,High,Frequent,Decoration,Guava
Rural,105,37.53,50.13,4.01,1.94,167.11,51.87,Low,62,21,30,59,283,13,Full Sun,Loamy,6.6,Good,Outdoor,Large,Low,Rare,Decoration,Jamun
Residential,69,25.88,36.8,10.74,5.55,159.7,51.74,Low,76,28,24,64,137,16,Partial Shade,Loamy,6.3,Good,Outdoor,Large,Medium,Rare,Edible,Ashoka
Urban,98,32.97,53.18,10.61,5.96,173.65,51.02,Medium,50,81,27,25,21,7,Partial Shade,Loamy,6.4,Good,Balcony,Medium,High,Rare,Decoration,Gulmohar
Residential,44,13.49,30.03,7.51,1.66,96.29,28.43,Medium,60,59,27,37,67,10,Full Sun,Loamy,6.5,Good,Balcony,Small,Low,Regular,Edible,Arjun
Residential,106,37.56,39.49,14.07,3.87,139.95,39.62,Medium,36,53,23,25,0,0,Partial Shade,Loamy,7.4,Moderate,Indoor,Small,High,Regular,Decoration,Jamun
Residential,71,25.48,27.88,14.61,1.8,112.19,29.23,High,19,88,27,80,90,8,Full Sun,Sandy,5.8,Good,Balcony,Small,Low,Rare,Air Purification,Mango
Rural,85,37.09,41.24,8.09,2.88,144.8,42.85,Low,99,27,35,61,59,11,Full Sun,Clay,7.5,Moderate,Outdoor,Large,Low,Regular,Decoration,Arjun
Rural,47,11.76,25.41,6.45,2.18,89.34,31.9,Medium,55,57,19,43,182,7,Partial Shade,Sandy,6.3,Good,Outdoor,Medium,Medium,Regular,Shade,Peepal
Urban,77,36.14,47.38,15.2,4.22,121.8,37.87,Medium,5,63,31,53,206,0,Partial Shade,Loamy,6.8,Moderate,Indoor,Medium,Medium,Frequent,Edible,Arjun
Urban,103,35.11,44.96,10.58,1.32,151.73,55.76,Medium,47,69,42,33,86,8,Full Sun,Clay,6.9,Poor,Outdoor,Medium,Medium,Frequent,Shade,Guava
Rural,70,25.99,39.54,7.94,3.47,142.62,36.37,Medium,44,63,35,35,40,13,Full Sun,Sandy,5.6,Good,Outdoor,Large,Low,Regular,Decoration,Ashoka
Residential,95,26.96,42.76,21.11,5.93,168.98,40.32,Medium,37,55,30,61,152,19,Full Shade,Loamy,6.1,Good,Outdoor,Medium,Medium,Regular,Shade,Ashoka
Residential,76,30.45,38.78,8.66,2.5,153.36,49.42,High,5,80,27,49,135,6,Partial Shade,Sandy,6.5,Moderate,Balcony,Medium,Medium,Regular,Edible,Gulmohar
Rural,99,28.91,48.69,17.85,2.22,125.93,50.48,Low,93,15,31,69,264,15,Partial Shade,Clay,6.7,Moderate,Outdoor,Small,Medium,Regular,Air Purification,Gulmohar
Rural,93,34.93,42.88,8.14,5.18,138.38,46.41,Medium,72,39,35,67,265,12,Full Sun,Clay,7.3,Moderate,Outdoor,Medium,Low,Regular,Decoration,Karanj
Urban,57,22.46,20.13,5.31,0.8,116.38,30.21,Medium,31,72,34,58,71,0,Full Sun,Sandy,6.2,Good,Indoor,Small,Medium,Rare,Edible,Jamun
Residential,81,26.78,40.23,2.0,1.19,122.0,35.77,Medium,41,68,35,51,54,5,Partial Shade,Loamy,6.4,Good,Outdoor,Large,Low,Frequent,Shade,Ashoka
