AreaType,AQI,PM2.5,PM10,NO2,SO2,CO,O3,TrafficDensity,RoadDistance,DustIndex,Temperature,Humidity,Rainfall,WindSpeed,Sunlight,SoilType,SoilPH,Drainage,SpaceType,AreaSize,MaintenanceLevel,WateringPreference,Purpose,RecommendedPlant
Urban,90,36.2,73.4,7.8,2.7,0.29,58.5,Medium,30,98,27,93,229,0,Partial Shade,Loamy,6.9,Good,Indoor,Medium,Low,Rare,Decoration,ZZ Plant
Rural,53,18.9,47.0,5.1,2.3,0.2,39.6,Low,87,29,22,72,230,6,Partial Shade,Sandy,6.0,Moderate,Indoor,Medium,High,Regular,Shade,Peace Lily
Residential,89,30.8,65.3,9.5,1.5,0.34,62.4,High,32,85,25,47,245,14,Full Sun,Sandy,5.7,Good,Outdoor,Large,Low,Rare,Edible,Mango
Residential,45,22.8,39.5,3.7,2.1,0.2,43.4,Low,64,31,26,62,83,7,Partial Shade,Loamy,6.8,Moderate,Indoor,Small,Low,Regular,Decoration,Spider Plant
Rural,50,19.5,39.1,4.9,2.3,0.15,59.9,Low,62,27,28,54,106,9,Full Sun,Clay,7.0,Moderate,Outdoor,Medium,Medium,Rare,Decoration,Bougainvillea
Residential,60,21.0,41.7,3.8,2.7,0.21,39.0,Low,90,37,31,46,32,2,Full Shade,Sandy,7.1,Moderate,Indoor,Medium,Low,Rare,Air Purification,ZZ Plant
Urban,84,25.4,68.7,7.8,3.6,0.24,58.1,Low,92,45,28,65,98,0,Partial Shade,Loamy,6.6,Good,Indoor,Small,Medium,Regular,Shade,Areca Palm
Rural,61,22.4,55.7,5.9,2.9,0.27,66.1,Medium,54,52,31,61,36,10,Full Sun,Loamy,7.6,Good,Outdoor,Medium,Low,Regular,Decoration,Bougainvillea
Residential,51,23.9,43.6,3.6,2.1,0.18,54.3,Low,35,31,33,63,101,12,Full Sun,Sandy,6.2,Poor,Outdoor,Medium,Low,Rare,Decoration,Bougainvillea
Urban,55,17.7,45.6,5.9,2.9,0.17,49.8,Low,63,36,29,54,76,6,Partial Shade,Loamy,7.0,Good,Balcony,Medium,High,Frequent,Decoration,Money Plant
Urban,95,28.6,65.3,11.0,4.0,0.37,59.3,High,13,57,31,54,101,4,Full Sun,Sandy,7.3,Moderate,Indoor,Small,High,Frequent,Decoration,Bougainvillea
Rural,52,20.8,45.9,4.4,2.4,0.21,53.5,Medium,54,43,24,62,239,11,Full Sun,Loamy,7.0,Good,Outdoor,Small,Low,Frequent,Air Purification,Bamboo
Residential,92,33.4,73.2,10.3,3.5,0.35,60.1,High,5,66,20,64,137,7,Partial Shade,Loamy,6.3,Moderate,Balcony,Small,Low,Regular,Decoration,Spider Plant
Rural,40,14.7,42.6,4.4,2.2,0.15,52.6,Low,66,20,24,34,31,4,Partial Shade,Loamy,6.4,Moderate,Balcony,Large,Medium,Rare,Decoration,Aloe Vera
Urban,96,37.4,72.3,10.8,3.5,0.34,57.4,High,25,89,33,76,177,0,Partial Shade,Loamy,7.0,Good,Indoor,Medium,High,Regular,Decoration,Areca Palm
Rural,37,14.4,35.4,3.0,0.8,0.13,49.1,Low,81,29,22,51,76,12,Full Sun,Sandy,6.2,Good,Outdoor,Large,Low,Regular,Decoration,Bougainvillea
Residential,64,22.0,52.2,5.0,1.5,0.25,53.8,Low,60,45,42,63,257,7,Full Sun,Loamy,6.5,Good,Balcony,Large,Low,Regular,Edible,Guava
Residential,68,21.5,49.1,7.5,3.1,0.27,45.8,Medium,63,23,39,50,74,5,Partial Shade,Sandy,6.8,Good,Indoor,Large,Low,Frequent,Edible,Aloe Vera
Residential,77,27.4,53.4,6.9,3.5,0.26,65.7,Medium,12,45,35,67,42,7,Full Sun,Loamy,6.9,Good,Outdoor,Large,Low,Rare,Edible,Mango
Residential,82,29.8,67.1,10.7,3.2,0.33,44.6,High,22,71,23,81,267,5,Full Shade,Sandy,6.2,Good,Indoor,Large,Medium,Frequent,Air Purification,Peace Lily
Urban,75,27.3,62.6,6.2,2.8,0.3,55.0,Medium,51,83,30,41,75,4,Partial Shade,Sandy,6.1,Good,Balcony,Large,Medium,Regular,Edible,Aloe Vera
Residential,70,21.7,51.3,7.2,2.2,0.26,67.2,Medium,51,51,35,49,175,11,Full Sun,Loamy,6.6,Good,Outdoor,Small,Low,Rare,Edible,Guava
Rural,53,18.6,43.9,4.0,2.2,0.16,42.0,Low,41,36,21,72,165,8,Full Shade,Sandy,6.9,Good,Indoor,Small,Medium,Regular,Edible,Spider Plant
Residential,101,29.4,74.1,12.0,3.5,0.37,60.3,High,5,63,29,73,330,12,Full Sun,Clay,6.1,Poor,Outdoor,Medium,Medium,Frequent,Shade,Bamboo
Urban,62,27.2,55.0,5.1,2.4,0.23,52.2,Low,81,50,37,49,107,7,Full Sun,Clay,7.0,Poor,Balcony,Small,Medium,Frequent,Edible,Mango
Urban,82,28.4,47.0,8.3,2.9,0.29,51.8,Medium,19,51,25,46,124,10,Partial Shade,Loamy,6.2,Good,Outdoor,Medium,Low,Rare,Edible,Guava
Rural,43,16.3,35.4,5.0,0.5,0.15,42.9,Low,77,21,23,71,215,4,Full Shade,Loamy,6.4,Moderate,Indoor,Small,Medium,Regular,Shade,Areca Palm
Residential,94,32.6,70.5,8.8,4.0,0.35,61.5,High,17,70,25,44,115,5,Partial Shade,Loamy,7.1,Good,Balcony,Small,Medium,Frequent,Air Purification,Money Plant
Rural,78,27.4,60.3,7.7,3.2,0.33,44.4,High,28,54,23,72,131,12,Partial Shade,Sandy,5.8,Moderate,Balcony,Large,High,Frequent,Air Purification,Bamboo
Residential,93,30.4,63.9,9.0,3.1,0.4,54.9,High,5,65,30,25,174,10,Full Sun,Clay,6.8,Moderate,Outdoor,Medium,Medium,Rare,Edible,Mango
Urban,71,26.5,54.6,6.8,2.8,0.21,48.6,Low,41,47,25,91,286,0,Partial Shade,Sandy,6.2,Poor,Indoor,Large,High,Frequent,Air Purification,Peace Lily
Rural,48,15.1,41.6,4.5,2.3,0.17,46.5,Low,78,28,25,52,175,0,Partial Shade,Loamy,6.5,Good,Indoor,Large,Low,Rare,Decoration,ZZ Plant
Residential,105,31.6,70.8,9.7,3.8,0.42,62.1,High,7,70,30,79,297,6,Partial Shade,Sandy,6.2,Good,Balcony,Medium,Low,Frequent,Air Purification,Peace Lily
Residential,94,37.4,72.1,8.9,3.8,0.34,53.3,High,25,78,29,45,55,2,Full Sun,Loamy,7.7,Moderate,Indoor,Medium,Medium,Regular,Decoration,ZZ Plant
Rural,55,21.9,48.7,6.6,2.3,0.21,49.4,Medium,25,55,26,72,180,7,Partial Shade,Clay,6.9,Moderate,Indoor,Small,Low,Regular,Air Purification,Spider Plant
Urban,79,33.2,57.3,7.7,3.0,0.27,47.5,Medium,54,68,27,73,138,2,Full Shade,Sandy,6.0,Good,Indoor,Medium,Low,Frequent,Edible,Peace Lily
Urban,95,30.7,69.6,9.5,3.6,0.39,55.3,High,64,65,33,56,115,11,Full Shade,Sandy,5.7,Good,Balcony,Medium,High,Frequent,Edible,Guava
Residential,82,28.0,57.6,9.6,2.9,0.28,48.5,Medium,28,43,27,72,161,0,Full Shade,Clay,6.5,Moderate,Indoor,Medium,Low,Rare,Decoration,ZZ Plant
Rural,36,18.1,34.5,3.0,0.7,0.17,51.9,Low,69,24,27,46,165,10,Full Sun,Loamy,5.2,Good,Outdoor,Large,Low,Rare,Edible,Mango
Residential,68,25.7,54.0,6.4,2.5,0.25,44.1,Low,21,25,25,91,220,2,Partial Shade,Sandy,7.6,Good,Indoor,Small,Low,Regular,Air Purification,Spider Plant
Residential,84,30.2,62.0,9.3,3.4,0.35,58.7,High,24,68,27,68,189,12,Partial Shade,Sandy,5.8,Good,Balcony,Medium,Medium,Frequent,Decoration,Areca Palm
Urban,79,33.3,62.3,8.4,3.7,0.28,50.3,Medium,53,65,31,80,212,0,Partial Shade,Loamy,6.5,Good,Indoor,Small,Medium,Frequent,Shade,Areca Palm
Residential,74,25.3,67.5,6.5,3.3,0.28,56.1,Medium,63,66,28,55,245,6,Partial Shade,Loamy,6.6,Moderate,Balcony,Large,Medium,Rare,Decoration,Money Plant
Residential,60,23.4,44.6,4.8,1.9,0.21,46.9,Low,100,44,27,66,239,0,Partial Shade,Loamy,6.6,Poor,Indoor,Medium,Medium,Frequent,Edible,Areca Palm
Residential,105,31.4,79.5,11.7,3.2,0.42,62.3,High,26,78,33,43,10,0,Full Sun,Sandy,5.9,Good,Indoor,Small,Low,Rare,Edible,Aloe Vera
Residential,79,23.9,53.0,8.2,3.0,0.33,54.1,Medium,35,59,25,63,93,9,Partial Shade,Sandy,5.4,Poor,Indoor,Large,Medium,Regular,Decoration,Spider Plant
Rural,64,22.9,51.2,4.7,3.1,0.21,55.3,Low,72,43,28,77,296,12,Partial Shade,Sandy,6.3,Moderate,Outdoor,Large,Low,Rare,Air Purification,Bamboo
Rural,56,22.7,50.5,7.0,1.9,0.25,34.7,Medium,65,47,29,95,379,3,Full Shade,Loamy,7.2,Good,Indoor,Small,Medium,Regular,Shade,Areca Palm
Residential,101,37.5,66.5,10.3,4.0,0.39,48.0,High,6,57,15,89,257,3,Full Shade,Sandy,7.0,Moderate,Indoor,Small,High,Regular,Edible,Peace Lily
Urban,88,36.0,60.3,10.5,3.2,0.34,60.7,High,45,84,25,61,64,7,Partial Shade,Clay,6.8,Good,Indoor,Medium,High,Frequent,Shade,Money Plant
Residential,84,31.2,53.1,7.5,3.5,0.34,58.5,Medium,26,49,30,56,56,14,Full Sun,Sandy,6.6,Good,Outdoor,Large,Medium,Frequent,Edible,Mango
Residential,75,24.2,64.9,8.4,2.9,0.26,42.8,Medium,18,57,31,76,109,2,Full Shade,Loamy,6.1,Moderate,Balcony,Small,Medium,Rare,Air Purification,Money Plant
Rural,59,20.1,50.2,3.0,1.8,0.19,49.8,Low,76,46,22,54,0,20,Partial Shade,Clay,6.1,Moderate,Outdoor,Large,Low,Regular,Decoration,Spider Plant
Urban,89,28.4,62.0,9.0,2.7,0.28,48.1,Medium,7,43,29,95,240,7,Full Shade,Clay,7.2,Moderate,Indoor,Small,Medium,Regular,Decoration,Money Plant
Urban,98,32.4,73.8,9.3,4.0,0.35,67.5,High,28,86,28,70,32,0,Full Sun,Loamy,6.6,Good,Indoor,Large,High,Frequent,Shade,Bamboo
Residential,98,31.5,65.8,9.8,3.2,0.38,61.3,High,5,65,32,27,27,8,Partial Shade,Loamy,6.4,Good,Balcony,Medium,Low,Rare,Edible,Aloe Vera
Residential,93,38.4,59.8,9.9,3.8,0.38,58.5,High,20,60,26,53,55,8,Full Sun,Clay,6.0,Poor,Indoor,Small,High,Regular,Edible,Guava
Urban,88,28.0,69.0,10.2,4.7,0.33,53.2,High,27,96,25,68,105,2,Full Shade,Sandy,6.5,Good,Indoor,Medium,Low,Rare,Edible,ZZ Plant
Residential,71,26.3,57.4,5.8,2.6,0.26,61.2,Medium,36,70,27,45,17,10,Full Sun,Loamy,5.9,Good,Balcony,Medium,High,Regular,Decoration,Aloe Vera
Urban,104,35.3,70.2,12.0,3.8,0.42,66.9,High,16,94,30,59,134,7,Full Sun,Loamy,7.0,Moderate,Outdoor,Small,Low,Frequent,Edible,Guava
Urban,105,37.4,80.0,10.1,4.5,0.37,59.5,High,7,87,23,69,54,0,Partial Shade,Loamy,6.4,Good,Balcony,Medium,Low,Regular,Shade,Spider Plant
Urban,61,24.0,58.9,5.7,2.9,0.18,46.3,Low,66,36,34,57,75,4,Full Shade,Loamy,7.1,Moderate,Indoor,Medium,Medium,Regular,Decoration,Spider Plant
Residential,81,26.3,58.2,6.9,2.8,0.31,48.5,Medium,13,45,36,81,209,5,Full Sun,Loamy,5.8,Moderate,Indoor,Medium,Medium,Rare,Shade,Bamboo
Urban,105,29.2,70.2,10.3,4.7,0.37,63.4,High,26,63,27,58,57,1,Full Sun,Loamy,6.4,Moderate,Balcony,Small,High,Frequent,Decoration,Bougainvillea
Urban,105,34.5,69.7,10.8,4.4,0.37,57.6,High,6,98,32,66,296,9,Partial Shade,Sandy,6.3,Good,Balcony,Medium,Low,Rare,Decoration,Aloe Vera
Rural,90,30.7,71.3,9.5,4.6,0.36,59.7,High,17,80,30,54,179,1,Partial Shade,Loamy,7.2,Moderate,Indoor,Medium,Medium,Regular,Air Purification,Spider Plant
Residential,83,28.3,69.5,8.6,2.5,0.25,63.6,Medium,41,60,34,75,251,11,Partial Shade,Loamy,6.5,Good,Balcony,Medium,Medium,Regular,Edible,Guava
Rural,36,20.5,36.5,3.9,2.2,0.16,47.9,Low,86,28,20,76,153,19,Full Shade,Loamy,6.8,Good,Outdoor,Small,High,Frequent,Decoration,Peace Lily
Residential,90,29.1,74.9,9.3,3.4,0.32,60.4,Medium,18,55,37,25,0,12,Partial Shade,Loamy,6.6,Good,Balcony,Large,Low,Regular,Edible,Mango
Rural,88,29.6,61.9,9.8,2.2,0.36,54.3,High,16,74,33,95,330,5,Full Sun,Loamy,7.3,Good,Indoor,Medium,Low,Frequent,Shade,Bamboo
Urban,78,29.1,57.6,8.2,3.7,0.32,40.4,Medium,64,46,21,83,321,0,Full Shade,Clay,7.0,Moderate,Indoor,Medium,Medium,Regular,Shade,Peace Lily
Rural,39,17.0,39.6,4.8,1.6,0.14,40.6,Low,48,26,26,70,99,5,Partial Shade,Clay,6.7,Moderate,Indoor,Medium,Medium,Regular,Air Purification,Areca Palm
Residential,78,25.6,56.9,8.3,3.0,0.31,60.3,Medium,27,54,32,46,208,12,Full Sun,Sandy,5.8,Good,Outdoor,Medium,Medium,Regular,Decoration,Bougainvillea
Residential,54,21.3,51.3,5.2,2.1,0.23,53.3,Medium,77,21,28,80,295,5,Full Sun,Loamy,6.9,Good,Balcony,Small,Medium,Regular,Air Purification,Areca Palm
Urban,86,28.9,61.5,7.7,4.3,0.29,63.1,Medium,44,62,28,54,117,4,Partial Shade,Sandy,5.6,Good,Balcony,Large,Medium,Regular,Decoration,Bougainvillea
Residential,79,29.0,53.3,7.6,2.5,0.25,53.6,Medium,26,45,31,70,239,9,Full Shade,Loamy,5.9,Good,Balcony,Large,Medium,Regular,Decoration,Areca Palm
Residential,83,26.4,63.5,7.0,3.2,0.29,61.1,Medium,31,79,30,43,140,7,Full Sun,Loamy,6.3,Good,Outdoor,Large,Medium,Regular,Decoration,Bougainvillea
Urban,70,24.7,57.9,6.4,2.7,0.22,52.5,Medium,64,76,36,38,42,6,Full Sun,Clay,7.1,Moderate,Balcony,Medium,Low,Regular,Edible,Mango
Residential,90,30.1,67.2,10.4,2.9,0.38,57.4,High,5,65,28,65,329,12,Partial Shade,Sandy,5.7,Good,Balcony,Medium,Medium,Regular,Shade,Bamboo
Residential,56,20.0,40.0,5.2,2.2,0.17,52.0,Low,72,31,30,63,151,8,Full Sun,Sandy,6.6,Good,Outdoor,Medium,High,Frequent,Edible,Mango
Rural,60,19.1,46.5,5.9,2.3,0.18,45.6,Low,53,28,25,66,137,7,Partial Shade,Clay,6.8,Poor,Outdoor,Small,Medium,Frequent,Air Purification,Areca Palm
Rural,51,21.3,42.5,4.0,1.5,0.2,43.1,Low,73,36,31,26,90,12,Full Shade,Sandy,6.6,Moderate,Outdoor,Medium,Medium,Rare,Decoration,Aloe Vera
Residential,61,17.8,54.9,5.1,2.5,0.21,45.6,Low,72,49,28,76,117,5,Full Shade,Loamy,7.4,Moderate,Indoor,Medium,Medium,Regular,Air Purification,Areca Palm
Residential,98,30.4,67.9,9.0,3.2,0.39,67.0,High,7,82,32,79,129,8,Full Sun,Sandy,6.9,Moderate,Balcony,Medium,Medium,Regular,Decoration,Bougainvillea
Residential,92,31.6,71.4,8.9,2.9,0.37,60.5,High,19,73,28,74,207,10,Full Sun,Sandy,6.5,Good,Outdoor,Medium,Medium,Regular,Edible,Guava
Rural,43,17.6,36.1,6.5,0.6,0.17,41.8,Low,77,44,28,65,125,2,Full Shade,Sandy,6.7,Good,Indoor,Small,Low,Frequent,Air Purification,Money Plant
Urban,99,32.9,73.7,9.7,4.3,0.38,65.5,High,16,70,32,61,158,0,Full Sun,Loamy,6.2,Good,Balcony,Medium,High,Regular,Decoration,Bougainvillea
Urban,89,30.2,72.1,8.8,3.9,0.3,61.5,Medium,35,62,31,70,171,0,Partial Shade,Loamy,6.8,Moderate,Indoor,Small,Low,Rare,Air Purification,Money Plant
Residential,78,24.5,56.1,8.1,1.7,0.31,54.6,Medium,34,41,32,58,101,17,Full Shade,Clay,6.3,Moderate,Outdoor,Large,Medium,Rare,Decoration,Bougainvillea
Rural,33,14.4,32.1,4.2,1.9,0.13,48.8,Low,51,19,25,34,92,10,Partial Shade,Clay,7.4,Poor,Balcony,Large,Low,Rare,Decoration,ZZ Plant
Urban,105,32.1,80.9,10.2,4.5,0.42,57.5,High,23,95,36,66,244,10,Partial Shade,Sandy,5.7,Good,Outdoor,Large,Low,Rare,Air Purification,Bamboo
Residential,58,21.3,46.4,5.2,2.5,0.2,50.5,Low,47,30,27,65,126,5,Partial Shade,Loamy,6.8,Good,Indoor,Medium,Medium,Frequent,Air Purification,Areca Palm
Residential,50,17.8,40.0,3.9,1.9,0.2,48.7,Low,53,24,33,35,2,6,Full Sun,Sandy,6.2,Moderate,Outdoor,Large,Medium,Frequent,Air Purification,Mango
Urban,89,30.3,64.1,8.5,2.8,0.33,46.0,Medium,83,59,27,54,116,10,Full Shade,Loamy,6.7,Good,Indoor,Medium,Medium,Regular,Decoration,Money Plant
Rural,79,27.5,58.7,9.2,2.2,0.33,55.5,High,36,59,24,70,387,19,Full Sun,Sandy,5.1,Good,Outdoor,Large,High,Frequent,Decoration,Bamboo
Urban,83,27.9,62.1,8.2,2.6,0.31,50.2,Medium,62,65,37,69,147,2,Partial Shade,Loamy,5.6,Moderate,Indoor,Large,Medium,Regular,Shade,Bamboo
Residential,83,28.5,59.5,8.3,2.6,0.29,61.1,Medium,44,45,20,74,295,6,Full Sun,Clay,7.4,Poor,Outdoor,Medium,Low,Regular,Air Purification,Bamboo
Rural,64,21.6,54.6,7.2,1.5,0.23,51.6,Medium,41,50,29,93,204,8,Partial Shade,Sandy,6.5,Good,Balcony,Small,High,Frequent,Decoration,Peace Lily
Urban,56,21.8,43.9,3.8,3.0,0.16,44.4,Low,91,32,36,38,21,0,Partial Shade,Clay,7.2,Moderate,Indoor,Small,Medium,Rare,Decoration,ZZ Plant
Rural,48,21.8,55.8,5.0,0.9,0.19,54.3,Low,58,23,30,80,293,7,Full Sun,Loamy,6.2,Moderate,Outdoor,Medium,Medium,Regular,Edible,Guava
Residential,62,23.8,41.7,4.8,2.1,0.22,58.0,Low,94,28,29,47,34,15,Full Sun,Loamy,6.3,Moderate,Outdoor,Medium,Low,Rare,Decoration,Bougainvillea
Urban,79,28.8,64.7,8.3,3.3,0.27,51.2,Medium,60,75,30,56,0,4,Partial Shade,Sandy,6.3,Moderate,Indoor,Medium,High,Regular,Decoration,Spider Plant
Rural,45,18.2,44.0,4.9,2.3,0.19,57.1,Low,82,41,31,66,265,10,Full Sun,Clay,6.3,Poor,Outdoor,Large,High,Regular,Edible,Mango
Rural,52,20.6,38.2,4.4,3.6,0.19,47.4,Low,79,27,28,57,89,0,Partial Shade,Clay,6.5,Good,Indoor,Medium,High,Frequent,Shade,Areca Palm
Rural,60,19.7,55.3,6.3,1.6,0.23,63.1,Medium,76,64,28,63,172,18,Partial Shade,Loamy,6.9,Good,Outdoor,Medium,Medium,Regular,Edible,Guava
Urban,84,25.3,67.3,7.5,2.8,0.28,56.0,Medium,50,72,24,65,44,4,Partial Shade,Loamy,6.4,Good,Indoor,Small,High,Frequent,Air Purification,Money Plant
Residential,105,34.6,71.3,8.8,3.3,0.4,63.3,High,5,70,37,65,104,10,Full Sun,Loamy,5.8,Good,Outdoor,Medium,Medium,Rare,Edible,Mango
Urban,69,24.1,52.0,7.4,3.1,0.23,46.1,Medium,55,53,38,42,0,6,Partial Shade,Loamy,6.7,Good,Indoor,Large,Low,Rare,Decoration,ZZ Plant
Residential,46,18.6,48.1,3.1,1.6,0.15,47.5,Low,60,37,28,75,162,5,Partial Shade,Sandy,6.4,Good,Indoor,Small,Medium,Rare,Air Purification,Peace Lily
Residential,78,33.0,63.7,7.0,3.0,0.28,57.3,Medium,45,70,27,74,159,15,Partial Shade,Sandy,6.1,Good,Outdoor,Large,Medium,Regular,Shade,Bamboo
Urban,82,33.2,64.5,7.1,3.3,0.32,48.1,Medium,39,87,31,46,282,0,Partial Shade,Clay,6.8,Moderate,Indoor,Small,Medium,Frequent,Decoration,Money Plant
Residential,86,29.9,62.1,10.6,3.8,0.33,44.7,High,40,63,31,83,386,3,Partial Shade,Sandy,6.1,Poor,Indoor,Small,Medium,Regular,Shade,Areca Palm
Urban,48,20.6,44.5,5.0,2.5,0.16,44.3,Low,87,38,31,37,101,10,Partial Shade,Sandy,6.0,Moderate,Outdoor,Large,Low,Frequent,Decoration,Bougainvillea
Urban,77,27.1,55.8,7.7,2.5,0.2,48.5,Low,87,30,28,51,0,6,Full Shade,Loamy,6.1,Good,Indoor,Small,Medium,Frequent,Decoration,Money Plant
Residential,60,22.9,47.0,7.2,1.8,0.19,51.4,Low,38,39,26,69,212,12,Full Shade,Loamy,6.2,Good,Outdoor,Medium,Medium,Regular,Air Purification,Areca Palm
Residential,71,24.4,55.0,6.4,2.5,0.26,40.8,Medium,21,45,37,78,196,0,Partial Shade,Sandy,6.4,Poor,Indoor,Medium,High,Frequent,Edible,Peace Lily
Urban,72,26.7,54.5,7.5,2.6,0.25,45.2,Medium,50,54,38,77,155,5,Full Shade,Sandy,5.9,Moderate,Indoor,Medium,Low,Regular,Edible,Peace Lily
Urban,78,25.5,56.6,7.6,3.4,0.26,57.5,Medium,51,51,33,35,0,0,Full Sun,Clay,7.4,Moderate,Indoor,Large,Medium,Rare,Decoration,Bougainvillea
Urban,100,37.2,76.9,10.2,4.9,0.38,54.6,High,15,100,42,92,148,2,Partial Shade,Loamy,6.9,Good,Indoor,Small,High,Frequent,Air Purification,Peace Lily
Urban,88,28.7,58.9,9.5,4.5,0.29,58.9,Medium,80,54,28,65,166,0,Partial Shade,Loamy,6.8,Moderate,Indoor,Large,High,Frequent,Edible,Areca Palm
Urban,86,33.2,63.0,7.1,3.3,0.3,59.7,Medium,58,70,27,55,288,7,Full Sun,Loamy,6.5,Moderate,Balcony,Small,Low,Regular,Air Purification,Money Plant
Rural,47,21.7,29.9,4.2,1.5,0.19,52.1,Low,66,34,28,69,51,7,Full Shade,Loamy,6.7,Poor,Balcony,Small,Medium,Frequent,Air Purification,Areca Palm
Urban,97,30.8,68.4,11.0,3.2,0.34,56.8,High,49,82,23,60,82,9,Full Shade,Sandy,6.4,Good,Outdoor,Medium,Low,Rare,Edible,Guava
Residential,61,19.4,50.1,5.8,3.5,0.23,46.3,Low,70,45,27,70,110,0,Full Shade,Loamy,7.2,Good,Indoor,Small,Low,Regular,Decoration,Spider Plant
Urban,105,35.1,74.1,10.1,4.5,0.42,56.6,High,21,53,37,81,261,7,Partial Shade,Loamy,6.5,Good,Indoor,Small,High,Frequent,Air Purification,Areca Palm
Rural,36,10.2,40.4,3.5,1.9,0.1,43.4,Low,76,26,32,75,185,15,Full Sun,Loamy,7.4,Good,Outdoor,Large,Low,Rare,Edible,Mango
Rural,44,13.0,36.1,5.3,1.1,0.15,52.2,Low,89,10,25,78,298,16,Full Sun,Clay,7.4,Moderate,Outdoor,Small,High,Frequent,Air Purification,Bamboo
Urban,65,20.0,55.5,5.7,2.7,0.24,67.9,Low,86,51,30,26,46,11,Full Sun,Sandy,5.6,Moderate,Balcony,Large,Low,Rare,Edible,Aloe Vera
Urban,99,39.0,78.1,10.3,3.8,0.37,69.9,High,10,90,27,57,114,5,Full Sun,Sandy,6.2,Good,Indoor,Small,Medium,Regular,Air Purification,Money Plant
Urban,105,32.2,83.3,10.0,4.2,0.42,48.6,High,24,90,29,72,278,0,Partial Shade,Clay,7.3,Moderate,Indoor,Small,Medium,Regular,Shade,Bamboo
Urban,105,34.1,79.6,9.9,5.0,0.35,53.5,High,17,92,24,81,159,0,Partial Shade,Clay,6.9,Moderate,Indoor,Small,Low,Regular,Shade,Spider Plant
Urban,59,15.8,41.7,5.6,3.2,0.23,62.9,Low,74,35,36,32,95,8,Full Sun,Loamy,5.8,Moderate,Balcony,Small,Low,Rare,Air Purification,Aloe Vera
Rural,48,19.3,45.5,4.4,2.1,0.19,47.1,Low,48,46,24,60,241,1,Partial Shade,Loamy,6.9,Good,Balcony,Large,Medium,Regular,Decoration,Spider Plant
Residential,62,21.2,55.1,6.8,2.6,0.28,50.2,Medium,40,39,32,47,159,0,Partial Shade,Clay,6.5,Moderate,Balcony,Small,Low,Regular,Decoration,Spider Plant
Urban,89,29.2,61.4,10.1,3.7,0.33,51.9,High,33,55,25,32,2,1,Partial Shade,Clay,7.9,Moderate,Indoor,Medium,Medium,Rare,Air Purification,ZZ Plant
Rural,88,31.5,70.9,9.7,3.2,0.35,59.9,High,21,69,24,47,194,15,Partial Shade,Loamy,6.6,Good,Outdoor,Medium,Medium,Regular,Air Purification,Spider Plant
Rural,75,29.8,57.8,8.7,2.8,0.29,58.5,High,24,58,26,51,177,6,Full Sun,Sandy,5.7,Good,Outdoor,Large,Medium,Regular,Edible,Guava
Residential,79,27.6,60.4,9.1,2.5,0.29,46.0,Medium,28,55,30,89,174,2,Partial Shade,Sandy,5.4,Good,Indoor,Large,Low,Rare,Air Purification,ZZ Plant
Residential,67,23.8,61.5,6.7,2.6,0.27,60.8,Medium,38,76,22,92,335,6,Partial Shade,Clay,7.4,Poor,Indoor,Small,Low,Regular,Decoration,Spider Plant
Residential,63,24.7,39.9,6.5,2.1,0.24,57.4,Medium,55,38,28,79,82,2,Full Sun,Sandy,6.9,Poor,Balcony,Small,Low,Rare,Shade,Aloe Vera
Urban,70,23.1,50.9,6.3,2.9,0.23,53.3,Low,75,32,36,72,357,6,Full Sun,Loamy,6.6,Moderate,Outdoor,Large,Medium,Regular,Edible,Mango
Urban,105,33.1,73.4,11.8,3.9,0.43,54.2,High,5,88,30,73,215,0,Partial Shade,Sandy,5.4,Good,Indoor,Medium,Medium,Regular,Decoration,Peace Lily
Rural,77,23.8,56.7,6.3,2.4,0.28,54.9,Medium,47,54,36,64,214,13,Full Sun,Loamy,7.2,Good,Outdoor,Medium,Medium,Rare,Edible,Guava
Urban,96,31.9,69.8,11.3,3.5,0.38,63.3,High,28,84,34,46,146,4,Partial Shade,Sandy,6.6,Good,Balcony,Medium,Medium,Frequent,Air Purification,Money Plant
Urban,86,32.1,53.8,8.3,3.2,0.31,59.5,Medium,22,54,37,58,165,9,Partial Shade,Loamy,6.6,Good,Balcony,Medium,Medium,Frequent,Air Purification,Money Plant
Residential,75,27.9,56.8,8.2,2.2,0.25,62.4,Medium,40,62,31,65,193,6,Partial Shade,Loamy,6.4,Good,Balcony,Medium,Low,Rare,Air Purification,Money Plant
Residential,91,28.3,64.9,9.8,2.6,0.36,60.7,High,8,77,34,62,0,12,Full Sun,Sandy,6.8,Good,Outdoor,Medium,Medium,Regular,Edible,Guava
Urban,105,31.7,70.7,9.5,3.8,0.4,58.4,High,14,90,26,34,53,0,Partial Shade,Loamy,6.7,Moderate,Indoor,Medium,Low,Frequent,Shade,ZZ Plant
Residential,70,29.9,52.4,7.9,3.2,0.26,58.6,Medium,37,64,22,56,33,14,Partial Shade,Loamy,6.8,Poor,Balcony,Small,Medium,Rare,Decoration,ZZ Plant
Residential,91,30.1,66.4,9.0,3.3,0.34,52.4,High,11,82,27,55,0,5,Partial Shade,Loamy,6.2,Good,Balcony,Large,Low,Regular,Edible,Guava
Urban,70,22.6,51.0,5.4,2.7,0.25,47.5,Low,84,43,24,65,162,4,Partial Shade,Clay,7.1,Poor,Indoor,Medium,Medium,Frequent,Decoration,Spider Plant
