AreaType,AQI,PM2.5,PM10,NO2,SO2,CO,O3,TrafficDensity,RoadDistance,DustIndex,Temperature,Humidity,Rainfall,WindSpeed,Sunlight,SoilType,SoilPH,Drainage,SpaceType,AreaSize,MaintenanceLevel,WateringPreference,Purpose,RecommendedPlant
Urban,95,11.2,21.6,10.8,3.5,0.75,88.2,High,6,97,38,61,267,14,Partial Shade,Sandy,5.0,Poor,Balcony,Small,Low,Regular,Decoration,Money Plant
Residential,72,15.6,30.8,19.6,7.8,0.33,43.7,Medium,117,74,16,61,88,17,Partial Shade,Loamy,7.8,Good,Indoor,Medium,High,Frequent,Shade,Snake Plant
Rural,53,13.2,27.5,17.5,4.8,0.78,56.8,Low,91,73,26,68,85,17,Partial Shade,Loamy,6.9,Moderate,Outdoor,Large,Medium,Regular,Decoration,Areca Palm
Residential,74,41.6,75.2,3.1,2.0,0.62,53.0,Medium,39,83,32,83,111,18,Partial Shade,Loamy,6.0,Moderate,Indoor,Medium,Medium,Regular,Shade,Areca Palm
Residential,98,27.3,57.5,8.0,6.7,0.25,89.5,High,135,61,22,55,237,14,Partial Shade,Clay,5.7,Poor,Indoor,Medium,Low,Frequent,Air Purification,Snake Plant
Residential,103,33.1,65.6,12.1,3.0,0.78,83.3,Medium,145,76,39,45,376,5,Full Sun,Clay,5.9,Poor,Balcony,Small,Medium,Frequent,Air Purification,Bamboo
Rural,47,29.0,60.1,5.0,0.7,0.72,51.2,Low,57,38,36,81,319,20,Full Sun,Sandy,6.2,Good,Balcony,Small,High,Regular,Edible,Guava
Residential,99,12.5,22.5,12.2,2.7,0.62,38.0,Low,57,99,21,30,363,11,Full Sun,Loamy,7.8,Good,Outdoor,Large,Low,Rare,Edible,Guava
Rural,104,19.8,39.6,15.6,5.6,0.75,62.0,Medium,139,59,35,71,305,15,Partial Shade,Sandy,8.2,Moderate,Outdoor,Large,Low,Regular,Air Purification,Neem
Residential,57,41.4,78.2,17.3,4.9,0.62,31.2,Medium,117,56,35,83,129,18,Full Sun,Loamy,7.5,Good,Outdoor,Large,Medium,Rare,Decoration,Ashoka
Residential,89,22.4,40.8,16.7,2.6,0.54,79.8,Low,84,36,30,75,155,1,Full Shade,Sandy,7.9,Moderate,Outdoor,Large,High,Frequent,Edible,Coconut
Residential,57,12.7,27.2,19.3,1.6,0.35,62.0,High,110,26,20,55,278,13,Full Shade,Loamy,5.9,Good,Indoor,Medium,Medium,Regular,Decoration,Peace Lily
Rural,50,33.6,71.3,2.7,3.8,0.28,78.5,Low,122,47,41,34,310,18,Partial Shade,Loamy,6.0,Poor,Outdoor,Large,Low,Rare,Shade,Neem
Urban,57,41.0,76.4,17.6,2.7,0.71,78.0,Low,47,19,31,37,274,19,Full Sun,Loamy,6.1,Moderate,Balcony,Small,Low,Rare,Air Purification,Bamboo
Residential,58,40.2,87.8,1.3,6.2,0.43,68.8,Medium,20,29,33,72,301,17,Partial Shade,Loamy,7.5,Moderate,Balcony,Small,Medium,Regular,Decoration,Spider Plant
Rural,94,35.9,76.7,15.9,6.8,0.57,37.1,Low,19,58,40,30,361,4,Full Shade,Sandy,7.0,Moderate,Outdoor,Large,Low,Regular,Shade,Mango
Residential,68,33.2,71.3,15.4,1.0,0.12,69.4,Low,110,46,37,65,215,17,Full Shade,Sandy,7.9,Poor,Indoor,Medium,Low,Rare,Decoration,ZZ Plant
Urban,65,11.9,25.3,11.7,5.5,0.39,62.3,Medium,77,48,24,36,365,16,Full Sun,Sandy,7.1,Good,Balcony,Small,Low,Regular,Air Purification,Bamboo
Residential,87,21.2,43.9,5.0,5.0,0.21,67.3,Low,148,37,33,53,347,11,Full Shade,Sandy,5.3,Good,Balcony,Small,Medium,Regular,Air Purification,Areca Palm
Rural,36,23.2,42.0,17.1,4.7,0.42,46.8,High,102,11,25,56,156,11,Full Sun,Clay,6.8,Moderate,Outdoor,Large,Medium,Rare,Shade,Neem
Residential,96,17.6,37.4,13.1,4.4,0.64,32.7,High,34,52,18,65,158,13,Partial Shade,Clay,6.7,Good,Balcony,Small,Medium,Rare,Edible,Aloe Vera
Rural,98,35.5,65.1,12.4,4.1,0.17,43.6,Low,54,90,39,92,237,10,Full Shade,Loamy,7.0,Good,Indoor,Medium,Medium,Frequent,Shade,Snake Plant
Rural,49,35.0,67.9,17.8,6.9,0.34,64.7,Low,96,20,32,43,65,5,Partial Shade,Loamy,7.3,Good,Indoor,Medium,Medium,Regular,Air Purification,Peace Lily
Urban,75,21.3,43.9,11.0,7.0,0.32,77.2,Medium,98,37,21,77,215,7,Full Sun,Loamy,7.3,Good,Balcony,Small,High,Frequent,Shade,Bamboo
Residential,59,27.0,57.1,1.2,1.9,0.7,50.4,Medium,78,81,31,51,69,15,Full Shade,Loamy,7.7,Good,Indoor,Medium,Medium,Rare,Air Purification,Snake Plant
Residential,72,11.0,21.6,5.4,4.2,0.47,89.9,High,141,58,33,73,260,4,Full Sun,Loamy,7.5,Good,Balcony,Small,Medium,Rare,Decoration,Bougainvillea
Urban,38,36.1,66.9,10.3,7.7,0.52,50.3,Medium,67,96,24,69,209,12,Full Sun,Sandy,7.7,Good,Indoor,Medium,High,Frequent,Air Purification,Areca Palm
Rural,80,35.5,76.4,8.0,4.3,0.79,31.2,Medium,138,87,22,53,140,5,Partial Shade,Clay,6.1,Good,Outdoor,Large,High,Regular,Air Purification,Peepal
Rural,100,18.7,35.4,9.1,3.8,0.31,67.1,Low,105,89,35,55,93,20,Partial Shade,Loamy,8.2,Good,Balcony,Small,Medium,Regular,Shade,Bamboo
Rural,94,15.4,30.9,10.1,1.1,0.19,84.1,Low,30,16,15,32,331,9,Full Sun,Clay,6.8,Good,Outdoor,Large,Medium,Regular,Edible,Mango
Urban,87,37.5,71.3,5.0,5.3,0.66,88.6,High,55,82,35,66,149,9,Full Sun,Sandy,7.1,Good,Outdoor,Large,Low,Rare,Air Purification,Neem
Urban,69,19.6,40.5,4.9,7.1,0.67,87.6,High,92,63,25,60,92,9,Full Sun,Sandy,6.5,Moderate,Indoor,Medium,Medium,Rare,Air Purification,Snake Plant
Residential,66,13.6,29.6,5.3,4.8,0.46,67.7,Low,17,65,25,78,118,6,Partial Shade,Loamy,5.3,Good,Balcony,Small,High,Frequent,Edible,Aloe Vera
Residential,63,38.1,74.8,19.7,6.5,0.54,81.8,Medium,15,73,32,32,237,14,Partial Shade,Loamy,5.1,Moderate,Outdoor,Large,Medium,Frequent,Decoration,Bamboo
Rural,56,21.2,43.5,1.7,7.2,0.62,68.3,Medium,99,33,35,42,304,4,Partial Shade,Sandy,8.0,Good,Balcony,Small,Medium,Rare,Decoration,Spider Plant
Residential,50,14.3,30.7,12.8,7.1,0.36,74.4,Medium,30,97,37,31,190,19,Full Sun,Clay,7.8,Moderate,Indoor,Medium,Low,Frequent,Shade,Snake Plant
Urban,83,9.4,18.3,4.2,3.0,0.65,46.1,High,126,20,25,83,177,1,Partial Shade,Loamy,7.1,Good,Outdoor,Large,Medium,Rare,Edible,Guava
Rural,90,39.7,81.1,15.9,5.4,0.57,71.0,High,55,66,29,92,207,10,Full Sun,Clay,6.7,Good,Outdoor,Large,Medium,Rare,Edible,Guava
Urban,104,15.0,32.7,3.5,7.3,0.58,77.7,Medium,31,87,39,34,292,10,Partial Shade,Sandy,5.9,Poor,Indoor,Medium,High,Regular,Decoration,Peace Lily
Rural,88,9.7,18.2,2.4,1.0,0.57,61.8,High,69,13,22,43,336,6,Partial Shade,Sandy,6.9,Moderate,Outdoor,Large,Medium,Regular,Shade,Mango
Residential,82,26.7,55.1,6.9,0.7,0.45,42.2,Low,111,72,16,30,79,14,Partial Shade,Loamy,7.1,Moderate,Indoor,Medium,Medium,Rare,Air Purification,Snake Plant
Urban,53,11.0,20.9,2.4,5.2,0.3,80.5,High,25,50,16,79,290,8,Partial Shade,Sandy,7.0,Good,Balcony,Small,Medium,Regular,Decoration,Spider Plant
Residential,84,27.0,58.2,1.9,1.5,0.51,39.8,Low,119,98,17,88,380,16,Partial Shade,Sandy,6.1,Moderate,Indoor,Medium,Low,Rare,Decoration,Money Plant
Residential,38,40.2,85.6,7.1,1.3,0.53,86.0,Medium,45,15,26,71,286,20,Full Sun,Loamy,6.9,Good,Outdoor,Large,Low,Regular,Shade,Mango
Rural,56,41.8,86.1,17.1,5.9,0.55,35.4,Medium,86,44,18,80,392,4,Full Shade,Clay,6.7,Moderate,Balcony,Small,High,Regular,Shade,Bamboo
Residential,77,25.6,47.2,19.9,5.4,0.23,72.1,Medium,135,67,28,74,94,0,Full Shade,Sandy,6.7,Good,Balcony,Small,Low,Regular,Decoration,Money Plant
Residential,92,41.4,87.7,3.8,5.9,0.4,57.9,Low,137,50,29,38,275,13,Full Sun,Loamy,5.3,Good,Outdoor,Large,Medium,Rare,Edible,Guava
Residential,52,10.3,21.4,13.5,3.6,0.56,83.7,Low,121,78,21,43,271,3,Full Sun,Loamy,7.1,Poor,Outdoor,Large,Low,Frequent,Air Purification,Neem
Residential,93,12.7,25.2,10.0,7.7,0.49,48.7,Low,124,87,32,76,91,6,Full Sun,Loamy,6.7,Good,Indoor,Medium,High,Rare,Edible,Aloe Vera
Urban,105,9.6,20.6,3.8,5.7,0.53,38.1,Low,38,10,15,30,152,12,Full Sun,Loamy,6.9,Moderate,Outdoor,Large,Medium,Rare,Edible,Guava
Residential,105,15.2,30.3,12.6,3.4,0.27,49.1,High,17,38,25,71,357,19,Full Shade,Loamy,7.7,Poor,Balcony,Small,Medium,Regular,Decoration,Spider Plant
Urban,47,42.2,87.2,3.5,6.6,0.16,66.1,Low,76,32,23,84,263,6,Full Sun,Sandy,7.8,Good,Outdoor,Large,Medium,Regular,Edible,Coconut
Urban,59,15.8,28.9,1.3,7.6,0.16,85.1,Medium,56,30,26,56,362,0,Partial Shade,Clay,6.3,Good,Outdoor,Large,High,Regular,Edible,Mango
Urban,102,20.6,43.2,14.9,5.3,0.69,56.2,High,75,19,35,69,298,9,Partial Shade,Sandy,8.0,Moderate,Indoor,Medium,Low,Frequent,Shade,Snake Plant
Residential,65,34.3,63.5,13.4,2.7,0.28,49.3,Low,81,23,32,33,259,3,Full Sun,Sandy,5.6,Good,Outdoor,Large,Medium,Rare,Edible,Coconut
Urban,56,24.0,50.4,9.4,4.9,0.62,50.8,Medium,39,58,34,38,128,7,Full Shade,Loamy,5.8,Good,Indoor,Medium,Medium,Rare,Air Purification,Snake Plant
Rural,83,23.6,50.8,17.8,5.3,0.16,89.9,Medium,11,68,30,76,349,6,Full Sun,Clay,6.0,Good,Outdoor,Large,Low,Rare,Air Purification,Neem
Urban,71,18.9,35.2,2.8,5.4,0.31,34.4,High,89,10,30,94,85,2,Partial Shade,Sandy,6.2,Moderate,Balcony,Small,Low,Regular,Air Purification,Areca Palm
Urban,50,23.2,47.0,2.2,2.3,0.55,70.6,Low,113,67,17,85,201,10,Full Sun,Loamy,7.4,Good,Indoor,Medium,High,Frequent,Shade,Snake Plant
Residential,76,14.4,26.4,2.5,7.1,0.14,72.5,Medium,71,99,31,46,125,7,Full Sun,Loamy,7.1,Good,Indoor,Medium,Medium,Frequent,Shade,Snake Plant
Rural,61,34.8,70.6,6.1,6.2,0.42,51.9,High,77,77,37,80,67,19,Full Sun,Sandy,5.7,Good,Balcony,Small,Medium,Rare,Shade,Bamboo
Urban,48,30.3,54.9,14.5,7.5,0.7,39.6,Medium,73,56,41,46,298,6,Partial Shade,Loamy,6.8,Good,Outdoor,Large,High,Rare,Shade,Neem
Rural,79,14.8,30.1,16.0,6.2,0.33,30.9,High,126,95,32,75,387,0,Full Sun,Sandy,5.9,Moderate,Outdoor,Large,High,Rare,Decoration,Bougainvillea
Urban,64,42.2,77.9,3.6,1.3,0.35,57.1,Low,79,86,15,37,55,13,Full Sun,Loamy,7.1,Moderate,Outdoor,Large,Low,Regular,Edible,Mango
Urban,44,20.0,41.7,13.0,2.6,0.65,73.1,High,72,50,36,33,294,20,Partial Shade,Loamy,7.8,Moderate,Indoor,Medium,Medium,Regular,Decoration,Spider Plant
Residential,105,31.5,61.5,12.2,7.8,0.31,75.7,High,76,26,23,49,335,9,Full Sun,Loamy,5.5,Poor,Outdoor,Large,Medium,Regular,Decoration,Ashoka
Residential,71,25.4,54.5,1.7,1.6,0.16,54.6,Medium,86,57,41,56,343,0,Full Sun,Sandy,6.3,Good,Outdoor,Large,Medium,Regular,Decoration,Bougainvillea
Residential,44,18.4,35.7,3.3,3.7,0.71,45.2,High,15,94,35,53,311,2,Full Sun,Sandy,7.7,Good,Outdoor,Large,Medium,Regular,Edible,Coconut
Urban,92,25.3,49.2,9.4,5.0,0.22,70.9,Low,79,56,33,84,191,0,Partial Shade,Loamy,6.3,Moderate,Indoor,Medium,Medium,Regular,Shade,Areca Palm
Urban,83,27.1,55.2,3.7,3.5,0.2,81.2,Medium,131,44,32,67,341,19,Partial Shade,Sandy,7.1,Good,Outdoor,Large,Low,Regular,Air Purification,Neem
Urban,43,32.8,63.5,18.6,3.9,0.39,70.5,Low,148,80,19,92,155,11,Partial Shade,Clay,7.0,Good,Outdoor,Large,Medium,Regular,Air Purification,Peepal
Rural,51,22.4,45.4,18.9,2.1,0.49,67.4,Medium,12,35,34,60,250,20,Partial Shade,Sandy,6.1,Good,Outdoor,Large,Low,Rare,Shade,Neem
Urban,93,30.4,60.0,17.0,7.1,0.69,40.6,Low,65,68,20,71,354,12,Full Shade,Loamy,6.1,Moderate,Indoor,Medium,Low,Frequent,Air Purification,Snake Plant
Urban,69,40.3,83.2,9.4,4.7,0.5,35.0,Low,87,51,18,33,352,5,Full Sun,Loamy,6.7,Moderate,Outdoor,Large,Low,Regular,Shade,Mango
Rural,85,21.5,40.6,18.3,6.4,0.14,81.1,Medium,131,79,23,50,202,11,Full Sun,Sandy,7.1,Moderate,Outdoor,Large,Medium,Regular,Air Purification,Banyan
Residential,42,33.0,71.2,16.2,3.3,0.51,32.4,High,88,61,21,61,343,13,Partial Shade,Clay,5.7,Good,Outdoor,Large,Low,Regular,Air Purification,Neem
Residential,42,30.0,60.8,19.5,2.6,0.71,52.1,Medium,106,67,31,43,175,7,Partial Shade,Loamy,6.6,Good,Indoor,Medium,Medium,Rare,Shade,Snake Plant
Urban,95,10.6,19.2,12.0,6.4,0.3,89.4,High,136,87,29,75,303,2,Partial Shade,Loamy,5.3,Moderate,Balcony,Small,Low,Rare,Air Purification,Snake Plant
Urban,48,28.2,54.6,6.0,3.5,0.34,63.1,High,8,37,34,90,86,2,Partial Shade,Sandy,7.3,Poor,Outdoor,Large,Low,Regular,Air Purification,Neem
Urban,58,42.5,83.6,11.6,5.2,0.37,88.4,High,48,94,24,32,294,13,Full Shade,Loamy,6.8,Good,Indoor,Medium,High,Regular,Decoration,Peace Lily
Residential,76,25.8,55.2,8.7,3.0,0.19,84.0,Medium,10,26,41,47,393,10,Full Shade,Loamy,7.0,Moderate,Indoor,Medium,Medium,Rare,Shade,Snake Plant
Rural,73,11.3,22.0,16.2,3.0,0.65,81.3,High,38,75,33,48,227,0,Full Sun,Clay,8.2,Good,Outdoor,Large,Medium,Regular,Shade,Mango
Residential,43,42.1,83.3,2.5,6.7,0.23,60.6,Medium,38,38,28,40,78,7,Full Sun,Clay,5.6,Moderate,Indoor,Medium,Medium,Rare,Edible,Aloe Vera
Rural,83,39.3,82.7,14.7,0.9,0.66,31.2,High,106,49,21,81,187,10,Partial Shade,Clay,7.5,Moderate,Outdoor,Large,Low,Regular,Shade,Mango
Urban,41,31.8,68.2,10.7,6.0,0.58,37.5,Medium,73,57,27,92,310,11,Partial Shade,Sandy,7.8,Good,Indoor,Medium,Medium,Regular,Shade,Areca Palm
Residential,83,13.2,28.2,17.1,6.8,0.51,62.3,Low,99,50,18,61,283,8,Partial Shade,Sandy,7.3,Moderate,Outdoor,Large,Low,Rare,Decoration,Bamboo
Residential,95,40.2,75.5,2.8,4.5,0.53,77.9,Medium,116,64,16,30,184,2,Full Sun,Sandy,6.1,Good,Balcony,Small,Low,Regular,Edible,Guava
Urban,48,13.8,27.2,11.9,6.8,0.29,42.3,Medium,76,61,37,37,64,4,Partial Shade,Loamy,5.4,Moderate,Indoor,Medium,Medium,Regular,Shade,Areca Palm
Residential,73,41.3,74.4,1.9,6.4,0.75,36.4,High,142,58,38,52,271,16,Partial Shade,Clay,6.9,Good,Indoor,Medium,High,Regular,Decoration,Spider Plant
Residential,51,42.3,93.1,16.1,3.3,0.48,62.5,High,11,37,26,92,96,12,Partial Shade,Clay,7.0,Good,Outdoor,Large,Medium,Regular,Air Purification,Peepal
Urban,47,16.2,35.6,1.1,0.6,0.47,62.9,Medium,139,35,37,52,113,6,Partial Shade,Clay,7.6,Good,Indoor,Medium,High,Regular,Air Purification,Peace Lily
Residential,32,16.8,36.8,14.6,7.4,0.74,40.0,Medium,58,35,33,46,320,4,Full Sun,Sandy,7.8,Moderate,Outdoor,Large,Low,Regular,Edible,Coconut
Urban,41,42.3,82.7,6.1,7.2,0.32,54.6,High,52,18,22,59,331,4,Full Sun,Loamy,6.9,Good,Balcony,Small,High,Rare,Decoration,Bougainvillea
Residential,73,41.5,85.6,16.6,5.4,0.23,44.1,Low,60,42,18,94,211,15,Partial Shade,Clay,5.3,Poor,Balcony,Small,Low,Frequent,Air Purification,Snake Plant
Residential,37,11.2,24.3,9.6,7.0,0.43,37.3,Medium,137,94,33,91,147,16,Full Sun,Loamy,5.4,Good,Outdoor,Large,High,Rare,Edible,Guava
Residential,92,31.5,64.2,17.0,7.8,0.34,51.0,High,145,38,25,56,159,0,Full Sun,Clay,6.0,Good,Balcony,Small,Low,Regular,Decoration,Bougainvillea
Residential,38,34.2,68.0,3.2,0.6,0.43,57.4,High,94,35,18,60,187,6,Full Shade,Loamy,5.2,Good,Balcony,Small,Medium,Frequent,Air Purification,Snake Plant
Urban,100,26.4,48.0,8.4,4.6,0.59,50.7,Medium,26,90,17,68,183,15,Full Sun,Loamy,6.5,Good,Indoor,Medium,High,Regular,Decoration,Areca Palm
Residential,93,33.1,62.1,1.2,4.0,0.49,53.6,Low,47,22,16,81,229,1,Partial Shade,Loamy,8.0,Good,Outdoor,Large,Low,Regular,Air Purification,Neem
Urban,77,12.6,27.4,19.7,7.9,0.13,87.5,Medium,81,18,27,74,108,5,Full Shade,Sandy,6.8,Good,Balcony,Small,Low,Frequent,Air Purification,Snake Plant
Residential,82,15.4,32.1,7.0,6.7,0.33,87.3,Low,72,82,22,43,139,11,Partial Shade,Loamy,7.7,Good,Balcony,Small,Medium,Regular,Air Purification,Areca Palm
Urban,48,10.5,21.2,8.4,0.5,0.69,47.9,Medium,148,99,23,58,119,10,Full Shade,Loamy,7.8,Good,Indoor,Medium,Medium,Frequent,Air Purification,Peace Lily
Urban,42,18.0,39.5,2.3,4.4,0.15,42.3,Medium,109,16,19,69,168,5,Full Sun,Sandy,7.0,Moderate,Indoor,Medium,Medium,Regular,Shade,Areca Palm
Residential,56,41.7,79.6,19.8,7.8,0.21,38.0,High,20,17,38,46,125,0,Full Shade,Clay,7.5,Poor,Balcony,Small,Low,Frequent,Air Purification,Snake Plant
Urban,36,26.8,56.4,13.9,5.7,0.76,35.3,High,29,47,32,76,334,4,Full Sun,Sandy,6.9,Good,Balcony,Small,High,Frequent,Air Purification,Bamboo
Residential,97,24.7,52.5,19.6,1.0,0.58,62.8,Medium,110,33,26,71,315,19,Partial Shade,Clay,7.3,Good,Balcony,Small,Low,Regular,Air Purification,Areca Palm
Residential,51,31.7,61.3,18.3,5.1,0.3,63.2,High,87,30,41,76,334,18,Partial Shade,Loamy,5.0,Moderate,Outdoor,Large,Low,Regular,Edible,Mango
Urban,41,38.7,70.8,17.9,6.4,0.57,65.1,Low,133,77,24,30,230,2,Partial Shade,Sandy,6.5,Good,Indoor,Medium,Medium,Rare,Shade,Snake Plant
Residential,105,35.0,66.9,1.5,0.5,0.15,58.5,Low,82,75,27,42,223,6,Full Sun,Clay,8.0,Moderate,Balcony,Small,Medium,Frequent,Air Purification,Bamboo
Urban,42,14.5,29.1,16.1,1.9,0.62,53.0,High,23,57,21,32,71,8,Full Sun,Sandy,8.1,Good,Outdoor,Large,Low,Regular,Edible,Coconut
Residential,98,38.7,78.8,5.2,6.2,0.18,76.6,Medium,91,17,17,34,159,1,Full Sun,Sandy,7.1,Poor,Balcony,Small,Low,Regular,Shade,Bamboo
Residential,66,30.6,55.7,13.1,7.2,0.39,81.8,High,80,84,28,88,80,11,Partial Shade,Sandy,8.0,Good,Indoor,Medium,Low,Frequent,Shade,Snake Plant
Urban,38,22.7,49.6,6.2,7.1,0.51,81.7,High,52,95,36,48,269,12,Partial Shade,Loamy,6.8,Moderate,Outdoor,Large,Low,Rare,Air Purification,Neem
Residential,66,16.6,35.1,15.0,6.6,0.6,36.3,Low,5,29,20,61,264,10,Partial Shade,Sandy,5.9,Good,Indoor,Medium,Low,Regular,Shade,Areca Palm
Rural,104,33.9,70.5,16.2,3.1,0.12,67.0,Medium,48,27,25,91,220,12,Partial Shade,Loamy,6.4,Moderate,Indoor,Medium,Medium,Regular,Air Purification,Peace Lily
Urban,60,20.9,43.4,17.4,3.2,0.35,63.3,Low,26,91,29,61,193,14,Full Sun,Loamy,5.1,Moderate,Indoor,Medium,Medium,Rare,Decoration,Areca Palm
Rural,81,28.3,59.2,14.6,1.6,0.35,57.8,Low,51,17,23,44,111,2,Full Sun,Clay,7.4,Moderate,Indoor,Medium,Low,Rare,Shade,Snake Plant
Residential,47,34.4,62.1,10.5,6.4,0.66,46.0,High,62,40,32,48,92,10,Full Sun,Loamy,5.2,Good,Outdoor,Large,Low,Regular,Shade,Mango
Residential,98,37.8,68.7,16.5,5.3,0.43,73.7,High,68,43,34,54,297,19,Full Sun,Sandy,6.5,Good,Outdoor,Large,Low,Regular,Decoration,Bougainvillea
Urban,32,15.6,28.5,9.8,0.6,0.31,76.3,Medium,94,14,17,87,186,0,Full Sun,Sandy,5.7,Good,Indoor,Medium,Low,Regular,Air Purification,Snake Plant
Urban,80,32.4,59.4,16.6,3.7,0.19,74.9,Medium,67,15,31,33,52,4,Partial Shade,Sandy,6.8,Poor,Indoor,Medium,Low,Frequent,Decoration,Money Plant
Residential,85,20.1,40.5,6.2,7.2,0.73,31.0,High,8,42,29,37,324,11,Full Sun,Clay,7.4,Good,Balcony,Small,Medium,Frequent,Air Purification,Bamboo
Residential,54,9.8,20.4,12.1,4.5,0.68,38.0,Medium,107,91,19,89,82,12,Full Sun,Sandy,5.1,Moderate,Outdoor,Large,Low,Rare,Air Purification,Neem
Rural,100,37.6,76.6,18.6,3.4,0.56,59.9,Low,63,49,41,80,316,7,Full Shade,Clay,6.5,Good,Balcony,Small,Low,Frequent,Decoration,Money Plant
Residential,68,42.1,87.5,16.1,1.4,0.37,58.4,High,146,21,16,54,247,1,Partial Shade,Sandy,6.1,Moderate,Balcony,Small,Medium,Regular,Air Purification,Areca Palm
Rural,45,16.8,32.3,1.3,6.2,0.11,31.0,Medium,50,10,32,92,284,8,Full Sun,Clay,5.2,Good,Outdoor,Large,Medium,Rare,Decoration,Ashoka
Residential,51,27.3,56.8,5.6,5.5,0.44,55.9,Medium,136,26,36,40,226,13,Full Sun,Sandy,8.1,Poor,Outdoor,Large,Low,Rare,Air Purification,Neem
Urban,72,14.7,26.8,1.3,7.1,0.24,34.9,Medium,60,34,26,66,202,15,Full Sun,Clay,5.8,Good,Outdoor,Large,High,Rare,Decoration,Ashoka
Residential,49,30.3,64.0,10.4,1.0,0.76,47.1,Low,109,15,36,76,83,16,Full Sun,Sandy,7.5,Good,Outdoor,Large,Low,Rare,Edible,Coconut
Urban,38,29.2,62.1,10.7,3.6,0.26,79.1,High,143,10,29,68,226,16,Partial Shade,Loamy,7.3,Good,Balcony,Small,Medium,Frequent,Decoration,Spider Plant
Urban,35,28.5,54.5,11.7,2.0,0.75,55.1,Medium,74,79,26,34,77,0,Full Shade,Loamy,7.6,Moderate,Balcony,Small,Medium,Rare,Air Purification,Snake Plant
Rural,61,37.1,78.6,6.1,4.4,0.62,45.0,Medium,48,32,40,75,174,14,Full Shade,Clay,8.0,Moderate,Indoor,Medium,Medium,Frequent,Shade,Snake Plant
Urban,95,20.7,37.8,9.4,5.0,0.28,32.6,High,97,81,36,81,81,3,Partial Shade,Sandy,7.4,Good,Outdoor,Large,High,Rare,Decoration,Bamboo
Urban,101,26.4,52.8,10.3,3.3,0.79,72.8,Medium,101,30,24,88,149,11,Full Sun,Sandy,6.5,Moderate,Balcony,Small,Low,Regular,Decoration,Bougainvillea
Urban,54,18.8,34.7,16.4,3.4,0.3,71.9,High,67,92,27,56,119,4,Full Shade,Loamy,6.2,Good,Balcony,Small,Medium,Frequent,Decoration,Spider Plant
Residential,44,34.7,67.3,3.6,2.0,0.12,77.5,Medium,25,84,26,76,297,16,Full Sun,Clay,6.2,Good,Balcony,Small,Medium,Rare,Edible,Guava
Urban,34,9.8,21.0,3.4,0.8,0.7,40.7,High,137,54,21,33,206,4,Full Sun,Clay,7.7,Good,Balcony,Small,Medium,Frequent,Air Purification,Bamboo
Rural,84,24.3,47.6,5.9,2.6,0.2,57.8,Medium,88,35,18,51,113,5,Full Sun,Loamy,8.1,Good,Balcony,Small,Medium,Frequent,Shade,Bamboo
Residential,89,19.0,36.6,4.6,5.7,0.21,37.8,High,85,38,39,39,95,20,Full Sun,Loamy,7.6,Good,Balcony,Small,Medium,Frequent,Air Purification,Bamboo
Urban,74,10.9,23.0,14.5,3.9,0.33,80.8,High,24,49,27,31,198,0,Full Shade,Loamy,6.1,Good,Balcony,Small,Medium,Frequent,Air Purification,Snake Plant
Rural,58,42.8,83.1,15.0,4.8,0.47,69.9,Medium,100,39,40,76,211,13,Partial Shade,Sandy,7.3,Good,Indoor,Medium,Medium,Regular,Decoration,Spider Plant
Residential,87,17.3,36.5,16.9,4.3,0.11,67.8,Low,105,77,27,71,240,19,Full Shade,Clay,7.4,Poor,Indoor,Medium,Medium,Rare,Air Purification,Snake Plant
Residential,77,39.9,78.6,14.8,6.0,0.34,57.4,Medium,53,23,31,53,233,7,Full Sun,Sandy,5.4,Moderate,Balcony,Small,Medium,Regular,Edible,Guava
Urban,34,15.6,30.9,17.3,3.8,0.79,39.2,Low,39,44,39,48,372,1,Full Sun,Sandy,5.7,Good,Balcony,Small,High,Frequent,Air Purification,Bamboo
Residential,88,36.0,79.1,3.3,5.5,0.59,64.1,High,130,72,38,42,320,7,Full Shade,Sandy,5.3,Good,Balcony,Small,Medium,Frequent,Shade,Bamboo
Urban,94,30.2,59.8,16.8,1.2,0.63,47.5,Low,73,97,29,70,161,19,Full Sun,Loamy,6.4,Good,Outdoor,Large,Low,Rare,Decoration,Ashoka
Residential,69,10.3,20.4,13.6,5.6,0.59,89.8,High,147,47,35,40,350,5,Full Sun,Loamy,6.2,Poor,Balcony,Small,Medium,Frequent,Air Purification,Bamboo
Residential,51,15.0,27.5,6.8,4.3,0.36,62.9,Low,23,32,21,44,388,13,Full Sun,Loamy,7.1,Good,Balcony,Small,Low,Regular,Shade,Bamboo
Urban,38,40.2,78.7,12.9,3.1,0.44,67.9,High,88,47,38,59,240,7,Partial Shade,Loamy,6.5,Good,Indoor,Medium,Low,Regular,Shade,Areca Palm
Residential,83,39.5,76.0,9.6,3.4,0.71,62.8,Low,93,90,26,61,276,16,Partial Shade,Loamy,8.0,Good,Indoor,Medium,Medium,Regular,Edible,Tulsi
Urban,39,40.8,82.5,10.8,2.0,0.65,46.0,Medium,99,20,40,51,247,7,Full Shade,Clay,7.9,Good,Indoor,Medium,Low,Frequent,Shade,Snake Plant
Urban,97,15.4,31.7,6.5,5.5,0.24,81.2,Low,118,12,26,74,199,8,Partial Shade,Clay,7.7,Moderate,Outdoor,Large,High,Rare,Shade,Neem
